committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADO FIRST FUND,Independent Expenditure Committee,197.5,2025-09-12 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,0.01,2025-09-12 00:00:00,,,,,Miscellaneous,Bank Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,325.0,2025-09-12 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
COLORADO ADVOCATES FOR CHANGE,Independent Expenditure Committee,-50.0,2024-09-13 00:00:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,Offset Due To Deletion Of Filed Item - Accounting
CENTENNIAL VALUES,Independent Expenditure Committee,250.0,2025-09-15 00:00:00,"Polestar, Inc.",Denver,CO,80202,Consultant & Professional Services,Monthly Consulting Fee
COLORADO DEMOCRACY PROJECT,Independent Expenditure Committee,250.0,2025-09-15 00:00:00,"Polestar, Inc.",Denver,CO,80202,Consultant & Professional Services,
COLORADO FIRST FUND,Independent Expenditure Committee,5000.0,2025-09-15 00:00:00,Rebecca Mirsky Consulting,Woody Creek,CO,81656,Consultant & Professional Services,
COLORADO LABOR ACTION,Independent Expenditure Committee,11.42,2025-09-15 00:00:00,,,,,"Food, Beverages and Meals",
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,5000.0,2025-09-15 00:00:00,Mba Consulting Group Inc.,Washington,DC,20003,Consultant & Professional Services,Compliance Services
SENATE MAJORITY FUND,527 Political Organization,6000.0,2025-09-15 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,
VOTERS FOR COLORADO'S FUTURE,Independent Expenditure Committee,250.0,2025-09-15 00:00:00,"Polestar, Inc.",Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
COLORADO FIRST FUND,Independent Expenditure Committee,49.38,2025-09-16 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO LABOR ACTION,Independent Expenditure Committee,48.0,2025-09-16 00:00:00,Park & Co,Denver,CO,80203,"Food, Beverages and Meals",
FOUNDERS PAC,Independent Expenditure Committee,2.0,2025-09-17 00:00:00,First Bank,Lakewood,CO,80215,Bank Fees,Bank Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,130.0,2025-09-17 00:00:00,"Sandler Reiff Lamb & Birkenstock, P.C.",Washington,DC,20006,Consultant & Professional Services,Legal Fees
COLORADO FIRST ACTION,Independent Expenditure Committee,36.35,2025-09-18 00:00:00,"Squarespace, Inc",New York,NY,10014,Advertising,"Website Purchase For Parents First Dcsd In Support Of Keaton Gambill, Dede Kramer, Matt Smith, Steve Vail For Douglas County School Board."
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1000.0,2025-09-18 00:00:00,Campaign Operative Llc,La Quinta,CA,92253,Consultant & Professional Services,Software Services
COLORADO LABOR ACTION,Independent Expenditure Committee,348.19,2025-09-19 00:00:00,Artist Proof,Denver,CO,80204,Other,Shirts
COLORADO REPUBLICAN PARTY IEC,Independent Expenditure Committee,2.0,2025-09-19 00:00:00,First Bank,Lakewood,CO,80215,Bank Fees,Bank Fee
FIGHTING FOR COLORADO,Independent Expenditure Committee,651.75,2025-09-19 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
WE THE PARENTS,Independent Expenditure Committee,433.0,2025-09-19 00:00:00,Peacock Vanity Llc,Centennial,CO,80015,Consultant & Professional Services,Website
NEW DAY COLORADO FUND,527 Political Organization,0.5,2025-09-21 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
PROTECT OUR VOTE,Independent Expenditure Committee,0.2,2025-09-21 00:00:00,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,162.5,2025-09-22 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
FIGHTING FOR COLORADO,Independent Expenditure Committee,197.5,2025-09-23 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
RED MAJORITY COLORADO,Independent Expenditure Committee,0.5,2025-09-23 00:00:00,"Anedot, Inc",New Orleans,LA,70112,Fundraising Expenses,
ALL TOGETHER COLORADO,Independent Expenditure Committee,39.0,2025-09-24 00:00:00,Parklodo Towers,Denver,CO,80202,Other,Parking
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,7020.0,2025-09-24 00:00:00,"Rechtkornfeld, P.C.",Denver,CO,80202,Consultant & Professional Services,Professional Services
COLORADO FIRST ACTION,Independent Expenditure Committee,666.68,2025-09-24 00:00:00,Vistaprint,Waltham,MA,02451,Advertising,Parents First Dcsd Literature
COLORADO WAY FORWARD,Independent Expenditure Committee,4.0,2025-09-24 00:00:00,,,,,Other,Parking
FRIENDS FOR THE FUTURE (F3),527 Political Organization,0.7,2025-09-24 00:00:00,Anedot,Baton Rouge,LA,70808,Bank Fees,Anedot (Ortman)
NEW DAY COLORADO FUND,527 Political Organization,4000.0,2025-09-24 00:00:00,Campbell Killen Brittan & Ray Llc,Denver,CO,80206,Consultant & Professional Services,Legal Counsel
COLORADO FIRST FUND,Independent Expenditure Committee,79.0,2025-09-25 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO FIRST FUND,Independent Expenditure Committee,138.25,2025-09-25 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO LABOR ACTION,Independent Expenditure Committee,790.0,2025-09-25 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,9.88,2025-09-25 00:00:00,,,,,Bank Fees,
OUR DEMOCRACY FUND,Independent Expenditure Committee,4.0,2025-09-25 00:00:00,Firstbank,Highlands Ranch,CO,80129,Bank Fees,Banking Fee For Business Debit Cards
STUDENTS DESERVE BETTER,Independent Expenditure Committee,45.0,2025-09-25 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Other,"Periodic Fee, Change Of Address, Change Of Ra"
STUDENTS DESERVE BETTER,Independent Expenditure Committee,166.0,2025-09-25 00:00:00,Usps,Denver,CO,80210,Other,Po Box Rental
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,129.5,2025-09-26 00:00:00,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fee
COLORADO WAY FORWARD,Independent Expenditure Committee,1028.5,2025-09-28 00:00:00,Sonnenalp Hotel,Vail,CO,81657,Travel & Lodging,
ALL TOGETHER COLORADO,Independent Expenditure Committee,41.27,2025-09-29 00:00:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,500.0,2025-09-29 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO EDUCATION ASSOCIATION VICTORY FUND,Independent Expenditure Committee,280000.0,2025-09-29 00:00:00,Students Deserve Better,Denver,CO,80206,Contributions,
COLORADO LABOR ACTION,Independent Expenditure Committee,20000.0,2025-09-29 00:00:00,Colorado Education Association Victory Fund,Denver,CO,80206,Contributions,
COLORADO LABOR ACTION,Independent Expenditure Committee,195.19,2025-09-29 00:00:00,Deluxe,Minneapolis,MN,55402,Office Equipment & Supplies,
COLORADO LABOR ACTION,Independent Expenditure Committee,18.6,2025-09-29 00:00:00,,,,,"Food, Beverages and Meals",
FIGHTING FOR COLORADO,Independent Expenditure Committee,195.19,2025-09-29 00:00:00,Deluxe,Minneapolis,MN,55402,Office Equipment & Supplies,
FOUNDERS PAC,Independent Expenditure Committee,25.0,2025-09-29 00:00:00,Squar Space,New York,NY,10014,Advertising,Website Hosting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,487.5,2025-09-29 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,162.5,2025-09-29 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
A WHOLE LOT OF PEOPLE FOR CHANGE,Independent Expenditure Committee,2.0,2025-09-30 00:00:00,First Bank Of Colorado,Lakewood,CO,80215,Bank Fees,
ALL TOGETHER COLORADO,527 Political Organization,3000.0,2025-09-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
ALL TOGETHER COLORADO,527 Political Organization,2.0,2025-09-30 00:00:00,,,,,Bank Fees,
ALL TOGETHER COLORADO,Independent Expenditure Committee,6.0,2025-09-30 00:00:00,,,,,Bank Fees,
BLUEFLOWER ACTION,Independent Expenditure Committee,2.0,2025-09-30 00:00:00,,,,,Bank Fees,
BRIGHTER COLORADO FUTURES 527,527 Political Organization,2.0,2025-09-30 00:00:00,,,,,Bank Fees,
CLCS ACTION 527,527 Political Organization,10.0,2025-09-30 00:00:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,2.0,2025-09-30 00:00:00,,,,,Bank Fees,
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,2.0,2025-09-30 00:00:00,,,,,Bank Fees,
COLORADANS FOR CONSERVATIVE LEADERSHIP,Independent Expenditure Committee,12.0,2025-09-30 00:00:00,First Bank,Denver,CO,80203,Bank Fees,
COLORADO ADVOCATES FOR CHANGE,Independent Expenditure Committee,4.0,2025-09-30 00:00:00,Firstbank,Denver,CO,80218,Bank Fees,
COLORADO EDUCATION ASSOCIATION VICTORY FUND,Independent Expenditure Committee,12.0,2025-09-30 00:00:00,,,,,Bank Fees,
COLORADO FIRST FUND,Independent Expenditure Committee,335.75,2025-09-30 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO FIRST FUND,Independent Expenditure Committee,148.13,2025-09-30 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO FIRST FUND,Independent Expenditure Committee,1500.0,2025-09-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO FIRST FUND,Independent Expenditure Committee,10.0,2025-09-30 00:00:00,,,,,Bank Fees,
COLORADO LABOR ACTION,Independent Expenditure Committee,250.0,2025-09-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO LABOR ACTION,Independent Expenditure Committee,4.0,2025-09-30 00:00:00,,,,,Bank Fees,
COLORADO STRONG,Independent Expenditure Committee,200.3,2025-09-30 00:00:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing Fee
COLORADO WAY FORWARD,527 Political Organization,2.0,2025-09-30 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,5000.0,2025-09-30 00:00:00,5280 Development,Denver,CO,80206,Consultant & Professional Services,
COLORADO WAY FORWARD,Independent Expenditure Committee,3000.0,2025-09-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO WAY FORWARD,Independent Expenditure Committee,39.5,2025-09-30 00:00:00,Actblue,Sommerville,MA,02144,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,4.0,2025-09-30 00:00:00,,,,,Bank Fees,
COMMON SENSE EXCELLENCE,Independent Expenditure Committee,19.14,2025-09-30 00:00:00,1St Bank,Denver,CO,80206,Bank Fees,
FIGHTING FOR COLORADO,Independent Expenditure Committee,2000.0,2025-09-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
FIGHTING FOR COLORADO,Independent Expenditure Committee,39.5,2025-09-30 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
FIGHTING FOR COLORADO,Independent Expenditure Committee,13.0,2025-09-30 00:00:00,,,,,Bank Fees,
JUSTICE FOR JASON,Independent Expenditure Committee,2.0,2025-09-30 00:00:00,Firstbank,Arvada,CO,80006,Bank Fees,
KEEP COLORADO COUNTIES SAFE,Independent Expenditure Committee,2.0,2025-09-30 00:00:00,First Bank,Littleton,CO,80128,Bank Fees,Bank Fee
NEW COLORADO PROMISE,Independent Expenditure Committee,5.0,2025-09-30 00:00:00,,,,,Bank Fees,Bank Fee
NEW DAY COLORADO FUND,527 Political Organization,1000.0,2025-09-30 00:00:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
NEW DAY COLORADO FUND IEC,Independent Expenditure Committee,2.0,2025-09-30 00:00:00,First Bank,Brighton,CO,80601,Bank Fees,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,2.0,2025-09-30 00:00:00,,,,,Bank Fees,Bank Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,390.0,2025-09-30 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
SENATE MAJORITY FUND,527 Political Organization,2400.0,2025-09-30 00:00:00,Zakhem Law,Denver,CO,80201,Consultant & Professional Services,Legal
STOP ANTISEMITISM COLORADO ACTION FUND,527 Political Organization,2.0,2025-09-30 00:00:00,First Bank,Lakewood,CO,80215,Bank Fees,
STRONG COLORADO IEC,Independent Expenditure Committee,4.0,2025-09-30 00:00:00,Firstbank North,Arvada,CO,80006,Bank Fees,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,3.57,2025-09-30 00:00:00,,,,,Bank Fees,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,18337.0,2025-09-30 00:00:00,Ampersand Strategies,Philadelphia,PA,19123,Consultant & Professional Services,Gotv Walk Lit
WE THE PARENTS,Independent Expenditure Committee,36.4,2025-09-30 00:00:00,Anedot Inc.,Atlanta,GA,30309,Bank Fees,Processing Fees
HEALTHIER COLORADO IEC,Independent Expenditure Committee,-7356.84,2024-10-01 00:00:00,C&D Printing,Denver,CO,80229,Advertising,Offset Due To Update Of Filed Item - Mailing Flyers For 6 State House Candidates.
HEALTHIER COLORADO IEC,Independent Expenditure Committee,7356.84,2024-10-01 00:00:00,C&D Printing,Denver,CO,80229,Advertising,Mailing Flyers For 6 State House Candidates.
COLORADO LABOR ACTION,Independent Expenditure Committee,55000.0,2025-10-07 00:00:00,Compete Digital,Portland,OR,97224,Consultant & Professional Services,Digital
COMMON SENSE EXCELLENCE,Independent Expenditure Committee,107000.0,2025-10-07 00:00:00,Compete Digital,Portland,OR,97224,Consultant & Professional Services,Digital
STUDENTS DESERVE BETTER,Independent Expenditure Committee,650.0,2025-10-07 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO LABOR ACTION,Independent Expenditure Committee,37407.66,2025-10-08 00:00:00,Cleansweep Campaigns,Albany,CA,94707,Consultant & Professional Services,Mail
COLORADO LABOR ACTION,Independent Expenditure Committee,37407.66,2025-10-08 00:00:00,Cleansweep Campaigns,Albany,CA,94707,Consultant & Professional Services,Mail
COMMON SENSE EXCELLENCE,Independent Expenditure Committee,650.0,2025-10-08 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
HOUSING FOR COLORADO,Independent Expenditure Committee,17500.0,2025-10-08 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Municipal Independent Expenditure - Canvassing And Literature Distribution
HOUSING FOR COLORADO,Independent Expenditure Committee,1315.0,2025-10-08 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,Municipal Independent Expenditure - Digital Advertising
HOUSING FOR COLORADO,Independent Expenditure Committee,1575.0,2025-10-08 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,Municipal Independent Expenditure - Digital Advertising
HOUSING FOR COLORADO,Independent Expenditure Committee,3550.0,2025-10-08 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,Municipal Independent Expenditure - Digital Advertising
HOUSING FOR COLORADO,Independent Expenditure Committee,3550.0,2025-10-08 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,Municipal Independent Expenditure - Digital Advertising
COLORADO LABOR ACTION,Independent Expenditure Committee,24.02,2025-10-09 00:00:00,The 49Th Food & Spirits,Littleton,CO,80120,"Food, Beverages and Meals",
STUDENTS DESERVE BETTER,Independent Expenditure Committee,32888.6,2025-10-09 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
NEIGHBORS FOR A BETTER COLORADO,527 Political Organization,75000.0,2025-10-10 00:00:00,Neighbors For A Better Colorado,Denver,CO,80205,Contributions,
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,7511.0,2025-10-13 00:00:00,Axiom Strategies,Kansas City,MO,64112,Advertising,Direct Mail
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION INDEPENDENT EXPENDITURE COMMITTEE (CLCS ACTION IEC),Independent Expenditure Committee,16426.5,2025-10-13 00:00:00,40 North Advocacy Llc,Fort Washington,PA,19034,Other,Direct Mail Services
HOUSING FOR COLORADO,Independent Expenditure Committee,1750.0,2025-10-13 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure, Direct Mail Supporting Erc Montoya For Thornton City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,3250.0,2025-10-13 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure, Direct Mail Supporting Sam Nizam For Thornton City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,2550.0,2025-10-13 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure, Direct Mail Supporting Jason Anaya-Lebeboer For Thornton City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,450.0,2025-10-13 00:00:00,Northglen-Thornton Sentinel,Englewood,CO,80110,Advertising,"Municipal Candidate Independent Expenditure, Digital Advertising Supporting Eric Montoya For Thornton City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,450.0,2025-10-13 00:00:00,Northglen-Thornton Sentinel,Englewood,CO,80110,Advertising,"Municipal Candidate Independent Expenditure, Digital Advertising Supporting Sam Nizam For Thornton City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,450.0,2025-10-13 00:00:00,Northglen-Thornton Sentinel,Englewood,CO,80110,Advertising,"Municipal Candidate Independent Expenditure, Digital Advertising Supporting Jason Anaya-Lebeboer For Thornton City Council"
STUDENTS DESERVE BETTER,Independent Expenditure Committee,25500.0,2025-10-13 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
STUDENTS DESERVE BETTER,Independent Expenditure Committee,95000.0,2025-10-13 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
STUDENTS DESERVE BETTER,Independent Expenditure Committee,31000.0,2025-10-13 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
STUDENTS DESERVE BETTER,Independent Expenditure Committee,8120.0,2025-10-13 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
STUDENTS DESERVE BETTER,Independent Expenditure Committee,29000.0,2025-10-13 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,
STUDENTS DESERVE BETTER,Independent Expenditure Committee,13980.0,2025-10-13 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
STUDENTS DESERVE BETTER,Independent Expenditure Committee,-29000.0,2025-10-13 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Offset Due To Update Of Filed Item
STUDENTS DESERVE BETTER,Independent Expenditure Committee,29000.0,2025-10-13 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
COLORADO LABOR ACTION,Independent Expenditure Committee,5.1,2025-10-14 00:00:00,,,,,"Food, Beverages and Meals",
COMMON SENSE EXCELLENCE,Independent Expenditure Committee,2050.0,2025-10-14 00:00:00,Tierney Lawrence Stiles,Denver,CO,80203,Consultant & Professional Services,
HOUSING FOR COLORADO,Independent Expenditure Committee,1000.0,2025-10-14 00:00:00,Aurora Sentinel,Aurora,CO,80014,Advertising,"Municipal Candidate Independent Expenditure- Digital Advertising, Supporting Steve Sunberg For Aurora Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,1000.0,2025-10-14 00:00:00,Aurora Sentinel,Aurora,CO,80014,Advertising,"Municipal Candidate Independent Expenditure- Digital Advertising, Supporting Marsha Berzins For Aurora Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,3815.0,2025-10-14 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure, Direct Mail Supporting Marsha Berzins For Aurora City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,2382.5,2025-10-14 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure, Direct Mail Supporting Marsha Berzins For Aurora City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,4150.0,2025-10-14 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,Municipal Election Independent Expenditure - Digital Advertiisng Supporting Steve Sunberg For Aurora City Council
STUDENTS DESERVE BETTER,Independent Expenditure Committee,8000.0,2025-10-14 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,39658.1,2025-10-14 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,18967.32,2025-10-14 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,33693.6,2025-10-14 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION INDEPENDENT EXPENDITURE COMMITTEE (CLCS ACTION IEC),Independent Expenditure Committee,16426.5,2025-10-15 00:00:00,40 North Advocacy Llc,Fort Washington,PA,19034,Consultant & Professional Services,Direct Mail Services
HOUSING FOR COLORADO,Independent Expenditure Committee,17500.0,2025-10-15 00:00:00,Saratoga Strategies,Denver,CO,80204,Advertising,Door To Door Canvassing
THORNTON SAFETY FIRST,Independent Expenditure Committee,1432.19,2025-10-15 00:00:00,Corazon Printing,Broomfield,CO,80020,Advertising,Support Candidate Who Supports Public Safety
THORNTON SAFETY FIRST,Independent Expenditure Committee,3074.07,2025-10-15 00:00:00,Corazon Printing,Broomfield,CO,80020,Advertising,Support Candidate Who Supports Public Safety
THORNTON SAFETY FIRST,Independent Expenditure Committee,1628.09,2025-10-15 00:00:00,Corazon Printing,Broomfield,CO,80020,Advertising,Support Candidate Who Supports Public Safety
THORNTON SAFETY FIRST,Independent Expenditure Committee,1430.14,2025-10-15 00:00:00,Corazon Printing,Broomfield,CO,80020,Advertising,Support Candidate Who Supports Public Safety
THORNTON SAFETY FIRST,Independent Expenditure Committee,2686.61,2025-10-15 00:00:00,Corazon Printing,Broomfield,CO,80020,Advertising,Support Candidate Who Supports Public Safety
THORNTON SAFETY FIRST,Independent Expenditure Committee,1864.06,2025-10-15 00:00:00,Corazon Printing,Broomfield,CO,80020,Advertising,Support Candidate Committing To Public Safety
COLORADO FAMILIES FOR GREAT SCHOOLS,Independent Expenditure Committee,59400.0,2025-10-16 00:00:00,Go Big Media,Washington,DC,20027,Advertising,Direct Mail
COLORADO FAMILIES FOR GREAT SCHOOLS,Independent Expenditure Committee,16245.0,2025-10-16 00:00:00,Go Big Media,Washington,DC,20027,Advertising,Direct Mail
COLORADO FAMILIES FOR GREAT SCHOOLS,Independent Expenditure Committee,22500.0,2025-10-16 00:00:00,Go Big Media,Washington,DC,20027,Advertising,Digital Ads
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION INDEPENDENT EXPENDITURE COMMITTEE (CLCS ACTION IEC),Independent Expenditure Committee,30300.0,2025-10-16 00:00:00,40 North Advocacy Llc,Fort Washington,PA,19034,Consultant & Professional Services,Digital Advertising Services
STUDENTS DESERVE BETTER,Independent Expenditure Committee,6449.64,2025-10-16 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,18890.06,2025-10-16 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
ALL TOGETHER COLORADO,527 Political Organization,8500.0,2024-10-20 00:00:00,Blue Mountain Strategies,Denver,CO,80207,Consultant & Professional Services,
COLORADO LABOR ACTION,Independent Expenditure Committee,626.96,2025-10-20 00:00:00,United Airlines,Chicago,IL,60606,Travel & Lodging,
COLORADO LEAGUE OF CHARTER SCHOOLS ACTION INDEPENDENT EXPENDITURE COMMITTEE (CLCS ACTION IEC),Independent Expenditure Committee,1588.14,2025-10-20 00:00:00,40 North Advocacy Llc,Fort Washington,PA,19034,Consultant & Professional Services,Text Messaging Services
FOUNDERS PAC,Independent Expenditure Committee,2.0,2025-10-20 00:00:00,First Bank,Lakewood,CO,80215,Bank Fees,Bank Fee
HOUSING FOR COLORADO,Independent Expenditure Committee,2750.0,2025-10-20 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure- Digital Advertising, Supporting Ken Cruz In Ward 3 For Lakewood Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,2111.74,2025-10-20 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure- Direct Mail, Supporting Merrill Stillwell And Joel Zin For Littleton City Council And Joel Zin For Mayor"
HOUSING FOR COLORADO,Independent Expenditure Committee,2267.99,2025-10-20 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure- Direct Mail, Supporting Amanda Henderson And Joel Zin For Littleton City Council And Joel Zin For Mayor"
HOUSING FOR COLORADO,Independent Expenditure Committee,1500.0,2025-10-20 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure, Digital Advertising Supporting Jack Johnson For Westminster Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,9361.36,2025-10-20 00:00:00,Gc Harmony,Ponte Vedra Beach,FL,32082,Advertising,"Municipal Candidate Independent Expenditure, Direct Mail Supporting Jack Johnson, Obi Exeadi, And Sarah Numela For Westminster City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,450.0,2025-10-20 00:00:00,Jeffco Transcript,Englewood,CO,80110,Advertising,"Municipal Candidate Independent Expenditure, Digital Advertising Supporting Ken Cruz For Lakewood City Council"
HOUSING FOR COLORADO,Independent Expenditure Committee,450.0,2025-10-20 00:00:00,Westminster Window,Englewood,CO,80110,Advertising,"Municipal Candidate Independent Expenditure, Digital Advertising Supporting Jack Johnson For Westminster City Council"
STUDENTS DESERVE BETTER,Independent Expenditure Committee,40838.48,2025-10-20 00:00:00,Mission Control,Glastonbury,CT,06033,Consultant & Professional Services,Mail
STUDENTS DESERVE BETTER,Independent Expenditure Committee,100000.0,2025-10-20 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
STUDENTS DESERVE BETTER,Independent Expenditure Committee,37000.0,2025-10-20 00:00:00,Battleaxe Digital,Alexandria,VA,22314,Consultant & Professional Services,Digital
LOGIC ACTION,Independent Expenditure Committee,19882.84,2020-10-21 00:00:00,Mission Control,Glastonbury,CT,06033,Advertising,Direct Mail For Eva Henry For Adams County Commissioner
LOGIC ACTION,Independent Expenditure Committee,19850.84,2020-10-21 00:00:00,Mission Control,Glastonbury,CT,06033,Advertising,Direct Mail For Eva Henry For Adams County Commissioner
COLORADANS FOR ACCOUNTABLE GOVERNMENT,Independent Expenditure Committee,9138.0,2025-10-21 00:00:00,Axiom Strategies,Kansas City,MO,64112,Advertising,Direct Mail
